Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,Accel Channel 0,Accel Channel 1,Accel Channel 2,Not Used,Digital Channel 0 (D11),Digital Channel 1 (D12),Digital Channel 2 (D13),Digital Channel 3 (D17),Not Used,Digital Channel 4 (D18),Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Marker Channel,Timestamp (Formatted),Stimulus_Direction,Stimulus_Number
82.0,18677.832922677153,3492.1024432304434,-66088.52041822916,-64594.77568802544,-38444.75459393914,-36123.14595259976,-32261.18919386735,-22768.246861487256,0.0,0.0,0.0,193.0,1.0,155.0,0.0,5.0,3.0,252.0,411.0,5.0,1020.0,1744252605.7594092,0.0,2025-04-09 22:36:45.759,STOP,4
83.0,18592.851590258073,3473.30462614353,-66139.30358163161,-64640.485005436545,-38483.154890913356,-36165.033121709006,-31913.239587931585,-22807.31771079513,0.0,0.0,0.0,193.0,1.0,155.0,0.0,5.0,3.0,252.0,411.0,5.0,1020.0,1744252605.7594268,0.0,2025-04-09 22:36:45.759,STOP,4
84.0,18538.223926809304,3404.6624189212826,-66182.10717226352,-64674.97374713108,-38550.14306904591,-36235.19524755421,-31973.924574127745,-22870.886072026024,0.0,0.0,0.0,193.0,1.0,155.0,0.0,5.0,3.0,252.0,411.0,5.0,1020.0,1744252605.7594435,0.0,2025-04-09 22:36:45.759,STOP,4
85.0,18685.74544021433,3426.835349420947,-66197.50752419324,-64678.304157054925,-38583.91655491788,-36268.43229155926,-31805.77240059047,-22901.351499718607,0.0,0.0,0.0,193.0,1.0,155.0,0.0,5.0,3.0,252.0,411.0,5.0,1020.0,1744252605.7594526,0.0,2025-04-09 22:36:45.759,STOP,4
86.0,18665.31594578218,3459.670062025793,-66119.16465987738,-64635.90289782321,-38464.982922671195,-36149.230438379105,-32303.90337752144,-22792.632614687995,0.0,0.0,0.0,193.0,1.0,155.0,0.0,4.0,3.0,251.0,411.0,4.0,1019.0,1744252605.759462,0.0,2025-04-09 22:36:45.759,STOP,4
87.0,18584.357927365058,3446.281367097064,-66159.24133768574,-64655.70654341061,-38493.771969529625,-36185.708485330164,-31910.959709997143,-22821.823992946625,0.0,0.0,0.0,193.0,1.0,155.0,0.0,4.0,3.0,252.0,411.0,4.0,1020.0,1744252605.7595615,0.0,2025-04-09 22:36:45.759,STOP,4
88.0,18518.397929477447,3403.522479954062,-66183.4706286753,-64684.69675596914,-38529.512408913666,-36215.88334034483,-32013.15188564681,-22857.89970849749,0.0,0.0,0.0,193.0,1.0,155.0,0.0,4.0,3.0,250.0,411.0,4.0,1018.0,1744252605.7595708,0.0,2025-04-09 22:36:45.759,STOP,4
89.0,18667.707582438896,3427.1482738433215,-66193.03717530218,-64656.913537611195,-38582.9554299063,-36263.89488743483,-31742.18168761512,-22901.999700307813,0.0,0.0,0.0,193.0,1.0,154.0,0.0,4.0,3.0,250.0,410.0,4.0,1018.0,1744252605.7595797,0.0,2025-04-09 22:36:45.759,STOP,4
90.0,18678.54817849972,3459.1112684144105,-66126.58543903654,-64643.480139193554,-38474.86239372044,-36146.59293253338,-32298.96364199682,-22801.0815740921,0.0,0.0,0.0,193.0,1.0,154.0,0.0,4.0,3.0,249.0,410.0,4.0,1017.0,1744252605.7595885,0.0,2025-04-09 22:36:45.759,STOP,4
91.0,18602.887523518508,3449.0306316650667,-66139.75061652072,-64628.32565645286,-38485.166547914334,-36169.65993281126,-31937.9382655547,-22802.914417137436,0.0,0.0,0.0,193.0,1.0,154.0,0.0,4.0,3.0,249.0,410.0,4.0,1017.0,1744252605.7595973,0.0,2025-04-09 22:36:45.759,STOP,4
92.0,18516.922714343396,3405.5341369550392,-66175.53575939366,-64685.34495655834,-38517.688336096806,-36207.389677451814,-32018.091621171432,-22842.119376912044,0.0,0.0,0.0,193.0,1.0,154.0,0.0,4.0,3.0,251.0,410.0,4.0,1019.0,1744252605.7596064,0.0,2025-04-09 22:36:45.759,STOP,4
93.0,18639.67849489194,3412.0161428470783,-66190.31026247863,-64652.95727884261,-38586.28583983015,-36277.08241666346,-31733.531562510918,-22897.685813627937,0.0,0.0,0.0,193.0,1.0,154.0,0.0,4.0,3.0,249.0,410.0,4.0,1017.0,1744252605.7596173,0.0,2025-04-09 22:36:45.759,STOP,4
94.0,18685.27605358077,3448.1142101423993,-66152.11113120451,-64671.21865406259,-38500.56689984404,-36183.763883562555,-32226.923969617364,-22822.405138302463,0.0,0.0,0.0,193.0,1.0,154.0,0.0,4.0,3.0,249.0,410.0,4.0,1017.0,1744252605.759626,0.0,2025-04-09 22:36:45.759,STOP,4
95.0,18627.295628463704,3470.935341231268,-66127.72537800377,-64611.964179511575,-38473.90126870886,-36163.24498215258,-32000.9031296853,-22788.966928597325,0.0,0.0,0.0,193.0,1.0,154.0,0.0,4.0,3.0,249.0,410.0,4.0,1017.0,1744252605.7596393,0.0,2025-04-09 22:36:45.759,STOP,4
96.0,18542.962496633827,3444.604986262916,-66167.57853836758,-64674.258491308516,-38502.46679812274,-36193.062209255964,-31988.52026325706,-22825.914362181946,0.0,0.0,0.0,193.0,1.0,154.0,0.0,4.0,3.0,248.0,410.0,4.0,1016.0,1744252605.759648,0.0,2025-04-09 22:36:45.759,STOP,4
97.0,18611.35883466707,3414.2066138036985,-66189.52795142269,-64650.00684857451,-38582.93307816185,-36276.79184398554,-31769.406112361685,-22896.52352291626,0.0,0.0,0.0,193.0,1.0,154.0,0.0,4.0,3.0,249.0,410.0,4.0,1017.0,1744252605.759657,0.0,2025-04-09 22:36:45.759,STOP,4
98.0,18698.64239676504,3450.505846799117,-66160.73890456425,-64675.04080236445,-38518.22477796373,-36203.38871519431,-32114.539398496083,-22842.02996993422,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,252.0,410.0,3.0,1020.0,1744252605.7596655,0.0,2025-04-09 22:36:45.759,STOP,4
99.0,18634.82816634514,3463.156934160821,-66111.34154931802,-64609.25961843248,-38464.29001859308,-36161.658008296254,-32081.056485302033,-22793.906664121947,0.0,0.0,0.0,193.0,1.0,155.0,0.0,3.0,3.0,252.0,411.0,3.0,1020.0,1744252605.7596743,0.0,2025-04-09 22:36:45.759,STOP,4
100.0,18540.302639043646,3425.2260238201648,-66158.16845395189,-64677.61125297681,-38494.7330945412,-36196.23615696862,-31940.79928884498,-22834.09510065259,0.0,0.0,0.0,193.0,1.0,155.0,0.0,3.0,3.0,252.0,411.0,3.0,1020.0,1744252605.7596831,0.0,2025-04-09 22:36:45.759,STOP,4
101.0,18577.987680195296,3406.3611514998856,-66165.45512264433,-64645.42474096117,-38556.33450226003,-36252.87547741836,-31822.53620893195,-22880.787894819725,0.0,0.0,0.0,193.0,1.0,155.0,0.0,3.0,3.0,252.0,411.0,3.0,1020.0,1744252605.759692,0.0,2025-04-09 22:36:45.759,STOP,4
102.0,18701.302254355225,3445.700221741226,-66160.13540746397,-64668.5140929835,-38538.00607180668,-36220.197227024706,-31953.13745178431,-22860.358400387577,0.0,0.0,0.0,193.0,1.0,155.0,0.0,3.0,3.0,252.0,411.0,3.0,1020.0,1744252605.7597067,0.0,2025-04-09 22:36:45.759,STOP,4
103.0,18652.240175275823,3468.990739463656,-66088.22984555124,-64595.334481636826,-38449.04612887456,-36139.46272605214,-32149.36341635745,-22780.719134893316,0.0,0.0,0.0,193.0,1.0,155.0,0.0,3.0,3.0,253.0,411.0,3.0,1021.0,1744252605.7597156,0.0,2025-04-09 22:36:45.759,STOP,4
104.0,18564.82250271112,3444.3367653294526,-66142.18695666635,-64657.09235156684,-38487.84875724897,-36177.77361604853,-31877.320334591906,-22812.011577130746,0.0,0.0,0.0,193.0,1.0,155.0,0.0,3.0,3.0,251.0,411.0,3.0,1019.0,1744252605.7597244,0.0,2025-04-09 22:36:45.759,STOP,4
105.0,18551.657325226945,3403.7683491430703,-66160.76125630872,-64652.21967127558,-38544.733946887725,-36232.84831438641,-31871.777101966993,-22862.347705644097,0.0,0.0,0.0,193.0,1.0,155.0,0.0,3.0,3.0,251.0,411.0,3.0,1019.0,1744252605.7597327,0.0,2025-04-09 22:36:45.759,STOP,4
106.0,18703.693891011942,3444.4932275406395,-66162.6164510985,-64657.49468296704,-38550.79126963512,-36229.56260795148,-31808.38755469174,-22866.10279871259,0.0,0.0,0.0,193.0,1.0,155.0,0.0,3.0,3.0,251.0,411.0,3.0,1019.0,1744252605.7597415,0.0,2025-04-09 22:36:45.759,STOP,4
107.0,18656.12937881105,3458.999509692134,-66098.3998892784,-64615.6522173467,-38454.209381843735,-36135.64057775028,-32207.165027518873,-22778.17103602541,0.0,0.0,0.0,193.0,1.0,155.0,0.0,3.0,3.0,250.0,411.0,3.0,1018.0,1744252605.7597504,0.0,2025-04-09 22:36:45.759,STOP,4
108.0,18585.229645398813,3452.2716346110865,-66132.86627922849,-64642.83193860435,-38474.9294489538,-36165.05547345346,-31853.135747091266,-22798.242902546277,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,248.0,410.0,3.0,1016.0,1744252605.7597592,0.0,2025-04-09 22:36:45.759,STOP,4
109.0,18529.305580771637,3398.0463025625113,-66167.2209104563,-64671.28570929596,-38534.54155141611,-36225.11461080487,-31926.36006192685,-22856.37978987453,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,250.0,410.0,3.0,1018.0,1744252605.759768,0.0,2025-04-09 22:36:45.759,STOP,4
110.0,18680.872759923073,3423.750808686115,-66180.09551526255,-64664.08844758135,-38578.574487993064,-36261.771471711574,-31722.243931560988,-22893.90836881499,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,249.0,410.0,3.0,1017.0,1744252605.7597766,0.0,2025-04-09 22:36:45.759,STOP,4
111.0,18671.820303418674,3462.575788804983,-66098.33283404504,-64626.09048200733,-38454.67876847729,-36137.92045568472,-32246.705263460313,-22782.194350027366,0.0,0.0,0.0,193.0,1.0,155.0,0.0,3.0,3.0,249.0,411.0,3.0,1017.0,1744252605.7597857,0.0,2025-04-09 22:36:45.759,STOP,4
112.0,18604.5415526082,3460.966463204201,-66122.36095933449,-64628.660932619685,-38469.27445760661,-36166.37422637633,-31844.865601642803,-22797.66175719044,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,250.0,410.0,3.0,1018.0,1744252605.759794,0.0,2025-04-09 22:36:45.759,STOP,4
113.0,18525.483432469777,3408.216346289676,-66161.52121562019,-64678.147694843734,-38514.33557442851,-36210.78714260902,-31939.793460344492,-22846.343856614098,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,249.0,410.0,3.0,1017.0,1744252605.7598023,0.0,2025-04-09 22:36:45.759,STOP,4
114.0,18662.49962598081,3423.795512175025,-66178.1732652394,-64653.98545908755,-38577.43454902584,-36271.60623927191,-31658.653218585638,-22898.043441539223,0.0,0.0,0.0,193.0,1.0,155.0,0.0,3.0,3.0,250.0,411.0,3.0,1018.0,1744252605.7598112,0.0,2025-04-09 22:36:45.759,STOP,4
115.0,18687.086544881648,3465.347405117441,-66119.72345348877,-64651.526767197465,-38476.11409140994,-36158.8863919838,-32211.300100243105,-22805.641329960985,0.0,0.0,0.0,193.0,1.0,155.0,0.0,3.0,3.0,251.0,411.0,3.0,1019.0,1744252605.75982,0.0,2025-04-09 22:36:45.759,STOP,4
116.0,18623.24996271729,3472.768184276603,-66114.94018017533,-64615.98749351353,-38469.162698884335,-36165.59191532039,-31889.233814386585,-22800.925111880915,0.0,0.0,0.0,193.0,1.0,156.0,0.0,3.0,3.0,252.0,412.0,3.0,1020.0,1744252605.759833,0.0,2025-04-09 22:36:45.759,STOP,4
117.0,18517.883839354974,3409.2668782790756,-66170.46191340231,-64689.636491493766,-38518.738868086206,-36217.20209326769,-31942.81094584596,-22857.318563141653,0.0,0.0,0.0,193.0,1.0,155.0,0.0,3.0,3.0,252.0,411.0,3.0,1020.0,1744252605.7598417,0.0,2025-04-09 22:36:45.759,STOP,4
118.0,18633.77763435574,3414.8324626484473,-66177.12273325,-64646.296458994926,-38581.793139194626,-36276.76949224109,-31685.296497976364,-22903.76548811978,0.0,0.0,0.0,193.0,1.0,156.0,0.0,3.0,3.0,251.0,412.0,3.0,1019.0,1744252605.7598503,0.0,2025-04-09 22:36:45.759,STOP,4
119.0,18694.79789671873,3450.125867143377,-66140.3094101321,-64664.513130726,-38503.91966151234,-36187.42956965322,-32132.823125460523,-22830.787042473203,0.0,0.0,0.0,193.0,1.0,155.0,0.0,3.0,3.0,251.0,411.0,3.0,1019.0,1744252605.7598588,0.0,2025-04-09 22:36:45.759,STOP,4
120.0,18629.68726512042,3458.7536405031256,-66117.37652032096,-64611.27127543346,-38477.58930654399,-36175.985476492104,-31965.14033855681,-22805.820143916626,0.0,0.0,0.0,193.0,1.0,155.0,0.0,3.0,3.0,250.0,411.0,3.0,1018.0,1744252605.7598672,0.0,2025-04-09 22:36:45.759,STOP,4
121.0,18535.988752363774,3425.2036720757096,-66162.75056156523,-64676.87364540978,-38502.91383301185,-36205.46742742866,-31919.095744978877,-22832.910458196457,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,249.0,410.0,3.0,1017.0,1744252605.7598765,0.0,2025-04-09 22:36:45.759,STOP,4
122.0,18595.578503081622,3404.7518258991036,-66177.81563732811,-64639.81445310289,-38568.851479155004,-36272.09797764993,-31722.020414116436,-22874.551758116693,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,250.0,410.0,3.0,1018.0,1744252605.7598848,0.0,2025-04-09 22:36:45.759,STOP,4
123.0,18691.802762961717,3438.7264774711703,-66168.13733197896,-64671.4645232516,-38526.9419583013,-36221.62773866984,-32003.361821575385,-22835.413853575454,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,249.0,410.0,3.0,1017.0,1744252605.7598934,0.0,2025-04-09 22:36:45.759,STOP,4
124.0,18640.438454203424,3465.3027016285305,-66105.39598529291,-64589.746545523,-38451.63893123138,-36158.84168849489,-32046.76890930759,-22768.179806253887,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,249.0,410.0,3.0,1017.0,1744252605.7599368,0.0,2025-04-09 22:36:45.759,STOP,4
125.0,18544.77298793471,3435.2619570805978,-66159.30839291912,-64655.12539805477,-38486.79822525957,-36199.3430494479,-31861.763520451015,-22807.51887649523,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,249.0,410.0,3.0,1017.0,1744252605.7599456,0.0,2025-04-09 22:36:45.759,STOP,4
126.0,18555.63593573999,3394.6935408942154,-66182.53185540818,-64635.254697234006,-38554.948694103805,-36264.76660546858,-31786.371086403262,-22855.709237540872,0.0,0.0,0.0,193.0,1.0,155.0,0.0,3.0,3.0,251.0,411.0,3.0,1019.0,1744252605.7599545,0.0,2025-04-09 22:36:45.759,STOP,4
127.0,18697.927140942473,3437.2959658260306,-66176.78745708316,-64646.430569461656,-38539.369528218456,-36237.251608044106,-31871.93356417818,-22835.90559195347,0.0,0.0,0.0,193.0,1.0,154.0,0.0,2.0,3.0,249.0,410.0,2.0,1017.0,1744252605.7599628,0.0,2025-04-09 22:36:45.759,STOP,4
128.0,18645.959335083884,3454.7526782456257,-66108.01113939419,-64578.056583172875,-38447.10152710695,-36151.82324073592,-32149.005788446164,-22750.007838011723,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,249.0,410.0,3.0,1017.0,1744252605.7599711,0.0,2025-04-09 22:36:45.759,STOP,4
129.0,18562.20734860985,3434.859625680402,-66158.03434348517,-64625.3528744403,-38481.27734437911,-36190.58116562142,-31858.857793671825,-22786.530588451697,0.0,0.0,0.0,193.0,1.0,154.0,0.0,2.0,3.0,250.0,410.0,2.0,1018.0,1744252605.7599797,0.0,2025-04-09 22:36:45.759,STOP,4
130.0,18527.830365637587,3382.5565436549837,-66189.75146886724,-64633.57831639986,-38548.46668821177,-36254.149526852314,-31891.491340576573,-22842.85698447907,0.0,0.0,0.0,193.0,1.0,154.0,0.0,2.0,3.0,252.0,410.0,2.0,1020.0,1744252605.7599888,0.0,2025-04-09 22:36:45.759,STOP,4
131.0,18687.243007092835,3429.226986077665,-66183.82825658658,-64621.01663601597,-38554.90399061489,-36253.56838149648,-31783.04067647942,-22843.66164727946,0.0,0.0,0.0,193.0,1.0,154.0,0.0,2.0,3.0,250.0,410.0,2.0,1018.0,1744252605.7600024,0.0,2025-04-09 22:36:45.760,STOP,4
132.0,18664.243062048325,3468.0072627076224,-66099.96451139028,-64563.4385422991,-38438.09377409146,-36134.97002541662,-32234.009472609698,-22741.55887860762,0.0,0.0,0.0,193.0,1.0,155.0,0.0,2.0,3.0,252.0,411.0,2.0,1020.0,1744252605.760011,0.0,2025-04-09 22:36:45.760,STOP,4
133.0,18590.929340234918,3458.9101027143124,-66132.5533548061,-64580.82819948533,-38462.256009847646,-36166.150708931775,-31856.913191904212,-22763.12831200699,0.0,0.0,0.0,193.0,1.0,155.0,0.0,2.0,3.0,252.0,411.0,2.0,1020.0,1744252605.7600195,0.0,2025-04-09 22:36:45.760,STOP,4
134.0,18521.303656256638,3398.0463025625113,-66168.29379419015,-64612.27710393395,-38514.872016295434,-36214.0504972995,-31939.03350103301,-22807.250655561766,0.0,0.0,0.0,193.0,1.0,155.0,0.0,2.0,3.0,251.0,411.0,2.0,1019.0,1744252605.760028,0.0,2025-04-09 22:36:45.760,STOP,4
135.0,18672.155579585502,3423.147311585821,-66183.04594553066,-64597.413193871165,-38561.14012731792,-36256.42940478676,-31698.66284116064,-22847.081464181123,0.0,0.0,0.0,193.0,1.0,155.0,0.0,2.0,3.0,251.0,411.0,2.0,1019.0,1744252605.7600365,0.0,2025-04-09 22:36:45.760,STOP,4
136.0,18674.994251131327,3462.9781202051786,-66105.44068878182,-64566.05369640037,-38437.37851826889,-36127.61630149082,-32246.39233903794,-22736.730901805273,0.0,0.0,0.0,193.0,1.0,155.0,0.0,2.0,3.0,251.0,411.0,2.0,1019.0,1744252605.7600453,0.0,2025-04-09 22:36:45.760,STOP,4
137.0,18600.406479883968,3461.994643449145,-66130.69816001633,-64562.49976903198,-38457.65155048985,-36153.65608378126,-31865.272744330498,-22751.59481186805,0.0,0.0,0.0,193.0,1.0,155.0,0.0,2.0,3.0,251.0,411.0,2.0,1019.0,1744252605.7600536,0.0,2025-04-09 22:36:45.760,STOP,4
138.0,18511.75946137422,3409.780968401548,-66175.6251663715,-64619.69788309311,-38502.019763233635,-36196.10204650188,-31972.0470275935,-22798.958158368845,0.0,0.0,0.0,193.0,1.0,155.0,0.0,2.0,3.0,251.0,411.0,2.0,1019.0,1744252605.7600622,0.0,2025-04-09 22:36:45.760,STOP,4
139.0,18642.4501112044,3417.4029132608075,-66191.4725531903,-64593.367528124756,-38565.16344131988,-36259.893925177326,-31695.645355659173,-22854.703409040383,0.0,0.0,0.0,193.0,1.0,155.0,0.0,2.0,3.0,252.0,411.0,2.0,1020.0,1744252605.7600708,0.0,2025-04-09 22:36:45.760,STOP,4
140.0,18670.278033051258,3444.6943932407376,-66144.01979971169,-64606.13037420874,-38472.26959136362,-36159.17696466172,-32233.71889993178,-22773.946556323357,0.0,0.0,0.0,193.0,1.0,155.0,0.0,2.0,3.0,252.0,411.0,2.0,1020.0,1744252605.7600796,0.0,2025-04-09 22:36:45.760,STOP,4
141.0,18598.417174627444,3443.1521228733213,-66144.01979971169,-64576.06727791635,-38469.83325121799,-36170.17402293373,-31954.858536107367,-22777.858111603036,0.0,0.0,0.0,193.0,1.0,155.0,0.0,2.0,3.0,249.0,411.0,2.0,1017.0,1744252605.760088,0.0,2025-04-09 22:36:45.760,STOP,4
142.0,18509.256065995225,3406.830538133447,-66182.86713157501,-64635.12058676727,-38494.84485326348,-36194.380962178824,-31992.208301092185,-22802.087402592588,0.0,0.0,0.0,193.0,1.0,155.0,0.0,2.0,3.0,252.0,411.0,2.0,1020.0,1744252605.7600963,0.0,2025-04-09 22:36:45.760,STOP,4
143.0,18600.697052561885,3398.8956688518133,-66198.625111416,-64601.77178403996,-38568.985589621734,-36267.73938748114,-31736.43728929011,-22866.259260923776,0.0,0.0,0.0,193.0,1.0,155.0,0.0,2.0,3.0,252.0,411.0,2.0,1020.0,1744252605.760105,0.0,2025-04-09 22:36:45.760,STOP,4
144.0,18676.22359707637,3443.956785673712,-66164.13636972145,-64623.274162205955,-38496.11890269743,-36186.490796386104,-32148.894029723888,-22805.88719914999,0.0,0.0,0.0,193.0,1.0,154.0,0.0,2.0,3.0,251.0,410.0,2.0,1019.0,1744252605.7601137,0.0,2025-04-09 22:36:45.760,STOP,4
145.0,18611.4929451338,3445.6555182523157,-66129.5582210491,-64564.846702199786,-38457.338626067474,-36163.04381645248,-32037.71645280319,-22770.817312099614,0.0,0.0,0.0,193.0,1.0,154.0,0.0,2.0,3.0,250.0,410.0,2.0,1018.0,1744252605.7601223,0.0,2025-04-09 22:36:45.760,STOP,4
146.0,18516.833307365574,3408.8868986233356,-66180.18492224037,-64637.53457516844,-38489.90511773886,-36196.83965406891,-31958.7924431315,-22808.27883580671,0.0,0.0,0.0,193.0,1.0,154.0,0.0,2.0,3.0,249.0,410.0,2.0,1017.0,1744252605.7601347,0.0,2025-04-09 22:36:45.760,STOP,4
147.0,18562.72143873232,3385.641084389816,-66195.00412881424,-64609.59489459931,-38555.30632201509,-36266.46533804719,-31798.53043538695,-22863.532348100227,0.0,0.0,0.0,193.0,1.0,155.0,0.0,2.0,3.0,251.0,411.0,2.0,1019.0,1744252605.7601433,0.0,2025-04-09 22:36:45.760,STOP,4
148.0,18685.611329747597,3435.1054948694104,-66171.80301806964,-64626.850441318806,-38512.10039998298,-36213.335241476925,-32020.86323748389,-22829.0883098946,0.0,0.0,0.0,193.0,1.0,155.0,0.0,2.0,3.0,252.0,411.0,2.0,1020.0,1744252605.7601516,0.0,2025-04-09 22:36:45.760,STOP,4
149.0,18628.92730580894,3451.154047388321,-66112.12386037396,-64557.47062652953,-38442.69823344925,-36149.90099071276,-32136.332349340006,-22761.630745128485,0.0,0.0,0.0,193.0,1.0,155.0,0.0,2.0,3.0,250.0,411.0,2.0,1018.0,1744252605.7601604,0.0,2025-04-09 22:36:45.760,STOP,4
150.0,18536.212269808326,3423.214366819187,-66165.99156451125,-64624.77172908447,-38476.56112629904,-36190.02237201004,-31911.07146871942,-22801.729774681306,0.0,0.0,0.0,193.0,1.0,155.0,0.0,2.0,3.0,251.0,411.0,2.0,1019.0,1744252605.7601688,0.0,2025-04-09 22:36:45.760,STOP,4
151.0,18536.77106341971,3384.5905524004165,-66188.11979152201,-64614.73579582403,-38542.00703406418,-36251.646131473324,-31872.134729878275,-22857.832653264126,0.0,0.0,0.0,193.0,1.0,154.0,0.0,2.0,3.0,249.0,410.0,2.0,1017.0,1744252605.7601776,0.0,2025-04-09 22:36:45.760,STOP,4
152.0,18677.631756977054,3421.873262151869,-66191.76312586822,-64632.21485998808,-38543.30343524259,-36244.22535231416,-31880.583689282383,-22856.0445137077,0.0,0.0,0.0,193.0,1.0,154.0,0.0,2.0,3.0,249.0,410.0,2.0,1017.0,1744252605.760186,0.0,2025-04-09 22:36:45.760,STOP,4
153.0,18639.857308847586,3449.9694049321897,-66110.78275570665,-64563.28208008791,-38438.60786421393,-36146.25765636655,-32212.46239095478,-22764.73763760777,0.0,0.0,0.0,193.0,1.0,154.0,0.0,2.0,3.0,250.0,410.0,2.0,1018.0,1744252605.7601943,0.0,2025-04-09 22:36:45.760,STOP,4
154.0,18555.971211906817,3435.1725501027763,-66158.23550918527,-64609.304321921394,-38471.84490821897,-36187.51897663104,-31876.761540980526,-22796.141838567477,0.0,0.0,0.0,193.0,1.0,154.0,0.0,2.0,3.0,249.0,410.0,2.0,1017.0,1744252605.760203,0.0,2025-04-09 22:36:45.760,STOP,4
