Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,Accel Channel 0,Accel Channel 1,Accel Channel 2,Not Used,Digital Channel 0 (D11),Digital Channel 1 (D12),Digital Channel 2 (D13),Digital Channel 3 (D17),Not Used,Digital Channel 4 (D18),Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Marker Channel,Timestamp (Formatted),Stimulus_Direction,Stimulus_Number
67.0,13219.447519713345,1723.2524422708086,-60972.72020253184,-58079.68921419254,-34910.228539732525,-32247.57698149407,-20691.032194022202,-21620.775356385155,0.0,0.0,0.0,193.0,1.0,154.0,0.0,5.0,3.0,249.0,410.0,5.0,1017.0,1744252765.7483914,0.0,2025-04-09 22:39:25.748,FORWARD,24
68.0,13163.054068452606,1723.0959800596215,-60965.411182094955,-58028.749588578896,-34901.44430416159,-32248.47105127228,-20493.554531759564,-21617.355539483495,0.0,0.0,0.0,193.0,1.0,155.0,0.0,5.0,3.0,252.0,411.0,5.0,1020.0,1744252765.7484,0.0,2025-04-09 22:39:25.748,FORWARD,24
69.0,13090.142678039394,1699.0231512812557,-61003.74442383581,-58095.17897310007,-34923.75134512798,-32277.170691152896,-20543.533032361633,-21650.10084511052,0.0,0.0,0.0,193.0,1.0,154.0,0.0,5.0,3.0,248.0,410.0,5.0,1016.0,1744252765.7484083,0.0,2025-04-09 22:39:25.748,FORWARD,24
70.0,13146.6031845335,1683.7345580738256,-61000.101089489595,-58029.42014091255,-34973.37221781877,-32322.63413937499,-20344.08841658693,-21676.00651693422,0.0,0.0,0.0,193.0,1.0,155.0,0.0,5.0,3.0,252.0,411.0,5.0,1020.0,1744252765.748417,0.0,2025-04-09 22:39:25.748,FORWARD,24
71.0,13218.687560401864,1709.2602502417865,-60996.7483278213,-58088.96518814149,-34937.96705460156,-32270.57692653858,-20617.65141697543,-21634.991065858732,0.0,0.0,0.0,193.0,1.0,154.0,0.0,5.0,3.0,250.0,410.0,5.0,1018.0,1744252765.7484255,0.0,2025-04-09 22:39:25.748,FORWARD,24
72.0,13170.94423424533,1724.3923812380292,-60958.39273433599,-58027.564946122766,-34891.02839124541,-32236.66933019988,-20555.424160411854,-21600.65878637538,0.0,0.0,0.0,193.0,1.0,154.0,0.0,4.0,3.0,251.0,410.0,4.0,1019.0,1744252765.9958007,0.0,2025-04-09 22:39:25.995,FORWARD,24
73.0,13100.312721766559,1704.5887356506273,-61006.046653514706,-58096.92240916758,-34924.421897461645,-32270.152243393928,-20517.269732626646,-21644.356446785503,0.0,0.0,0.0,193.0,1.0,154.0,0.0,4.0,3.0,252.0,410.0,4.0,1020.0,1744252765.9958415,0.0,2025-04-09 22:39:25.995,FORWARD,24
74.0,13118.238820819715,1677.6325318375268,-61006.73955759282,-58051.883644090136,-34973.975714919055,-32319.77311608471,-20420.531382624078,-21686.19891240584,0.0,0.0,0.0,193.0,1.0,154.0,0.0,4.0,3.0,249.0,410.0,4.0,1017.0,1744252765.9958615,0.0,2025-04-09 22:39:25.995,FORWARD,24
75.0,13220.587458680566,1708.0085525522893,-61004.12440349155,-58087.26645556289,-34954.417938520666,-32300.595319342057,-20541.074340471547,-21680.186293147362,0.0,0.0,0.0,193.0,1.0,155.0,0.0,4.0,3.0,252.0,411.0,4.0,1020.0,1744252765.9958813,0.0,2025-04-09 22:39:25.995,FORWARD,24
76.0,13185.584626863556,1727.4769219728616,-60944.86992894053,-58029.35308567919,-34875.67274280462,-32229.069737085076,-20634.996370672747,-21600.23410323073,0.0,0.0,0.0,193.0,1.0,154.0,0.0,4.0,3.0,251.0,410.0,4.0,1019.0,1744252765.9958904,0.0,2025-04-09 22:39:25.995,FORWARD,24
77.0,13113.254381806182,1711.3389624761298,-60993.864952786564,-58077.8563711472,-34910.94379555509,-32265.078397402576,-20477.14835132937,-21624.23987677573,0.0,0.0,0.0,193.0,1.0,155.0,0.0,4.0,3.0,250.0,411.0,4.0,1018.0,1744252765.9958997,0.0,2025-04-09 22:39:25.995,FORWARD,24
78.0,13090.097974550483,1669.4741451113398,-61012.14867975101,-58068.088658820234,-34965.28088632594,-32318.901398050955,-20472.208615804746,-21672.85492096602,0.0,0.0,0.0,193.0,1.0,154.0,0.0,4.0,3.0,250.0,410.0,4.0,1018.0,1744252765.9959087,0.0,2025-04-09 22:39:25.995,FORWARD,24
79.0,13213.144327776949,1699.559593148183,-61013.579191396144,-58073.29661527832,-34971.51702302897,-32322.00829053024,-20436.982266543182,-21682.846150737543,0.0,0.0,0.0,193.0,1.0,155.0,0.0,4.0,3.0,252.0,411.0,4.0,1020.0,1744252765.9959178,0.0,2025-04-09 22:39:25.995,FORWARD,24
80.0,13192.42426066688,1724.6382504270377,-60954.101199400575,-58049.53671092233,-34884.009943486446,-32237.8092691671,-20696.262502224745,-21608.32543472355,0.0,0.0,0.0,193.0,1.0,154.0,0.0,4.0,3.0,249.0,410.0,4.0,1017.0,1744252765.9959588,0.0,2025-04-09 22:39:25.995,FORWARD,24
81.0,13138.6012600185,1729.3991719960181,-60977.391717123,-58058.812684871285,-34898.136245982205,-32254.327208319573,-20455.42245571881,-21617.713167394777,0.0,0.0,0.0,193.0,1.0,155.0,0.0,4.0,3.0,252.0,411.0,4.0,1020.0,1744252765.995968,0.0,2025-04-09 22:39:25.995,FORWARD,24
82.0,13091.550837940078,1678.1689737044542,-61003.252685457795,-58080.38211827065,-34944.20319130459,-32301.48938912027,-20508.932531944818,-21661.00849640471,0.0,0.0,0.0,193.0,1.0,154.0,0.0,4.0,3.0,249.0,410.0,4.0,1017.0,1744252765.9959772,0.0,2025-04-09 22:39:25.995,FORWARD,24
83.0,13205.745900362243,1693.3234564451525,-61007.87949656004,-58059.68440290504,-34974.02041840797,-32330.43489818989,-20350.21279456768,-21686.4671333393,0.0,0.0,0.0,193.0,1.0,155.0,0.0,3.0,3.0,252.0,411.0,3.0,1020.0,1744252765.995986,0.0,2025-04-09 22:39:25.995,FORWARD,24
84.0,13201.744938104743,1711.7636456207808,-60962.68426927141,-58074.12362982317,-34892.414199401646,-32242.458432013806,-20729.05251134068,-21612.639321403425,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,249.0,410.0,3.0,1017.0,1744252765.9959953,0.0,2025-04-09 22:39:25.995,FORWARD,24
85.0,13145.083265910538,1718.9385555909344,-60975.64828105549,-58052.934176079536,-34899.611461116256,-32254.81894669759,-20444.98419105818,-21608.347786468006,0.0,0.0,0.0,193.0,1.0,155.0,0.0,3.0,3.0,252.0,411.0,3.0,1020.0,1744252765.996004,0.0,2025-04-09 22:39:25.996,FORWARD,24
86.0,13075.68109937681,1674.8385637806134,-61009.77939483874,-58098.68819697955,-34939.33051101333,-32292.68280180488,-20541.16374744937,-21651.106673611008,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,250.0,410.0,3.0,1018.0,1744252765.9960127,0.0,2025-04-09 22:39:25.996,FORWARD,24
87.0,13183.37180416248,1685.9920842638116,-61014.4509094299,-58050.341373722724,-34991.4100755942,-32342.281322751205,-20323.703625643688,-21699.67701431239,0.0,0.0,0.0,193.0,1.0,155.0,0.0,3.0,3.0,252.0,411.0,3.0,1020.0,1744252765.9960215,0.0,2025-04-09 22:39:25.996,FORWARD,24
88.0,13216.273572000691,1716.5692706786717,-60981.97382473634,-58093.94962715502,-34919.99625205949,-32263.24555435724,-20749.526709261743,-21642.32243804007,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,250.0,410.0,3.0,1018.0,1744252765.9960306,0.0,2025-04-09 22:39:25.996,FORWARD,24
89.0,13157.332021872047,1717.7762648792584,-60982.2420456698,-58051.749533623406,-34917.0905252803,-32268.38645558196,-20485.083220611003,-21628.28554252214,0.0,0.0,0.0,193.0,1.0,155.0,0.0,3.0,3.0,251.0,411.0,3.0,1019.0,1744252765.9960392,0.0,2025-04-09 22:39:25.996,FORWARD,24
90.0,13088.443945460791,1689.434252909929,-61002.06804300166,-58096.09539462273,-34932.22265627654,-32276.835414986064,-20559.291012202622,-21637.025074604164,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,250.0,410.0,3.0,1018.0,1744252765.996048,0.0,2025-04-09 22:39:25.996,FORWARD,24
91.0,13170.251330167215,1691.2000407218982,-60996.323644676646,-58027.36378042267,-34979.34013358833,-32325.137534753983,-20327.302256500992,-21685.081325183073,0.0,0.0,0.0,193.0,1.0,155.0,0.0,3.0,3.0,253.0,411.0,3.0,1021.0,1744252765.9960568,0.0,2025-04-09 22:39:25.996,FORWARD,24
92.0,13217.167641778904,1710.6013549091049,-60989.30519691768,-58092.58617074325,-34931.44034522061,-32267.112406148008,-20701.626920894018,-21663.735409228255,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,249.0,410.0,3.0,1017.0,1744252765.9960656,0.0,2025-04-09 22:39:25.996,FORWARD,24
93.0,13166.116257442984,1721.8666341145795,-60962.95249020487,-58030.135396735124,-34906.11581875275,-32242.05610061361,-20542.3483899055,-21629.358426255993,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,252.0,410.0,3.0,1020.0,1744252765.9960744,0.0,2025-04-09 22:39:25.996,FORWARD,24
94.0,13095.30593100857,1699.1572617479876,-61003.74442383581,-58100.20811560251,-34931.28388300942,-32265.27956310267,-20554.127759233448,-21637.360350770992,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,249.0,410.0,3.0,1017.0,1744252765.9960835,0.0,2025-04-09 22:39:25.996,FORWARD,24
95.0,13140.545861786111,1679.957113260879,-61000.5481243787,-58042.54061490782,-34975.13800563073,-32316.710927094333,-20357.722980704664,-21670.463284309302,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,251.0,410.0,3.0,1019.0,1744252765.9961004,0.0,2025-04-09 22:39:25.996,FORWARD,24
96.0,13220.14042379146,1698.7996338367027,-60998.558819122176,-58099.35874931321,-34947.24302855051,-32278.802368498134,-20595.2102655423,-21647.753911942713,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,250.0,410.0,3.0,1018.0,1744252765.9961092,0.0,2025-04-09 22:39:25.996,FORWARD,24
97.0,13176.643929081432,1715.2505177558087,-60950.2343476098,-58034.78455958183,-34891.207205201055,-32234.6576731989,-20582.5591781806,-21603.139830009917,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,250.0,410.0,3.0,1018.0,1744252765.996118,0.0,2025-04-09 22:39:25.996,FORWARD,24
98.0,13101.095032822495,1698.4867094143283,-60998.38000516654,-58099.82813594677,-34921.06913579335,-32277.19304289735,-20498.695432984285,-21650.257307321706,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,252.0,410.0,3.0,1020.0,1744252765.996127,0.0,2025-04-09 22:39:25.996,FORWARD,24
99.0,13104.224277046238,1662.723918285837,-61009.667636116465,-58067.66397567558,-34975.42857830865,-32334.704081380856,-20419.14557446785,-21696.10073519954,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,249.0,410.0,3.0,1017.0,1744252765.9961357,0.0,2025-04-09 22:39:25.996,FORWARD,24
100.0,13212.630237654477,1695.6480378685044,-61006.538391892725,-58087.22175207398,-34966.085549126336,-32309.267796190717,-20499.991834162694,-21670.887967453953,0.0,0.0,0.0,193.0,1.0,155.0,0.0,3.0,3.0,252.0,411.0,3.0,1020.0,1744252765.99615,0.0,2025-04-09 22:39:25.996,FORWARD,24
101.0,13182.410679150902,1718.1338927905433,-60951.866024955045,-58041.4006759406,-34890.42489414512,-32239.776222679167,-20655.694086038362,-21606.716109122768,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,250.0,410.0,3.0,1018.0,1744252765.9961588,0.0,2025-04-09 22:39:25.996,FORWARD,24
102.0,13120.138719098417,1710.8248723536578,-60992.56855160816,-58081.58911247124,-34915.21297874606,-32273.594412040045,-20478.57886297451,-21642.747121184722,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,252.0,410.0,3.0,1020.0,1744252765.9961677,0.0,2025-04-09 22:39:25.996,FORWARD,24
103.0,13092.82488737403,1666.143735187499,-61009.175897738445,-58077.99048161394,-34963.693912469615,-32323.7293748533,-20489.106534612958,-21688.612900807013,0.0,0.0,0.0,193.0,1.0,153.0,0.0,3.0,3.0,249.0,409.0,3.0,1017.0,1744252765.9961765,0.0,2025-04-09 22:39:25.996,FORWARD,24
104.0,13212.04909229864,1690.0377500102222,-61014.07092977416,-58078.795144414325,-34985.19629063562,-32333.96647381383,-20422.297170436046,-21696.458363110825,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,251.0,410.0,3.0,1019.0,1744252765.9961853,0.0,2025-04-09 22:39:25.996,FORWARD,24
105.0,13200.180315992871,1717.888023601535,-60951.441341810394,-58059.01385057138,-34893.06239999085,-32241.6090657245,-20723.688092671408,-21614.673330148857,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,250.0,410.0,3.0,1018.0,1744252765.996194,0.0,2025-04-09 22:39:25.996,FORWARD,24
106.0,13134.309725083082,1718.1338927905433,-60982.86789451455,-58068.088658820234,-34915.48119967952,-32271.023961427687,-20456.182415030293,-21636.488632737237,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,252.0,410.0,3.0,1020.0,1744252765.9962027,0.0,2025-04-09 22:39:25.996,FORWARD,24
107.0,13078.832695345009,1671.686967812415,-61012.59571464011,-58098.2635138349,-34960.38585429023,-32317.426182916905,-20536.380474135934,-21688.747011273743,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,249.0,410.0,3.0,1017.0,1744252765.9962113,0.0,2025-04-09 22:39:25.996,FORWARD,24
108.0,13207.109356774015,1699.4701861703618,-61004.437327913925,-58053.627080157654,-34985.933898202646,-32339.219133760827,-20358.974678394163,-21711.456383640336,0.0,0.0,0.0,193.0,1.0,155.0,0.0,3.0,3.0,251.0,411.0,3.0,1019.0,1744252765.99622,0.0,2025-04-09 22:39:25.996,FORWARD,24
109.0,13211.087967287061,1715.921070089468,-60961.41021983746,-58074.34714726772,-34902.29367045089,-32252.248496085227,-20747.090369116115,-21634.164051313885,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,250.0,410.0,3.0,1018.0,1744252765.9962285,0.0,2025-04-09 22:39:25.996,FORWARD,24
110.0,13146.022039177662,1710.757817120292,-60985.30423466018,-58060.22084477197,-34922.49964743849,-32278.400037097937,-20464.94429885677,-21642.09892059552,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,250.0,410.0,3.0,1018.0,1744252765.9962428,0.0,2025-04-09 22:39:25.996,FORWARD,24
111.0,13081.7384221242,1673.8774387690353,-61016.28375247524,-58109.349979084735,-34959.17886008965,-32305.803275800143,-20580.726335135263,-21675.738296000756,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,249.0,410.0,3.0,1017.0,1744252765.9962513,0.0,2025-04-09 22:39:25.996,FORWARD,24
112.0,13186.165772219394,1686.2156017083648,-61008.058310515684,-58045.55810040928,-34993.60054655082,-32343.22009601833,-20339.72982641814,-21700.168752690406,0.0,0.0,0.0,193.0,1.0,155.0,0.0,3.0,3.0,251.0,411.0,3.0,1019.0,1744252765.99626,0.0,2025-04-09 22:39:25.996,FORWARD,24
113.0,13208.226943996782,1697.8385088251246,-60988.16525795046,-58102.17506911458,-34922.49964743849,-32273.594412040045,-20723.553982204674,-21648.49151950974,0.0,0.0,0.0,193.0,1.0,154.0,0.0,2.0,3.0,249.0,410.0,2.0,1017.0,1744252765.9962687,0.0,2025-04-09 22:39:25.996,FORWARD,24
114.0,13148.056047923095,1699.9172210594681,-60984.25370267078,-58056.353992981196,-34917.358746213766,-32270.956906194322,-20484.30090955507,-21630.81128964559,0.0,0.0,0.0,193.0,1.0,155.0,0.0,3.0,3.0,252.0,411.0,3.0,1020.0,1744252765.9962773,0.0,2025-04-09 22:39:25.996,FORWARD,24
115.0,13079.883227334409,1679.2865609272196,-61017.66956063147,-58117.64247627765,-34945.745461672006,-32291.073476204096,-20563.381381437943,-21655.018228890687,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,250.0,410.0,3.0,1018.0,1744252765.9962864,0.0,2025-04-09 22:39:25.996,FORWARD,24
116.0,13164.350469631014,1685.7462150748033,-61005.93489479243,-58046.58628065423,-34987.766741247986,-32339.12972678301,-20354.213756825182,-21702.11335445802,0.0,0.0,0.0,193.0,1.0,155.0,0.0,2.0,3.0,251.0,411.0,2.0,1019.0,1744252765.9962952,0.0,2025-04-09 22:39:25.996,FORWARD,24
117.0,13237.66419144442,1721.240785269831,-60978.6434148125,-58089.32281605278,-34922.52199918294,-32264.072568902087,-20671.541472857174,-21634.387568758437,0.0,0.0,0.0,193.0,1.0,154.0,0.0,2.0,3.0,252.0,410.0,2.0,1020.0,1744252765.9963038,0.0,2025-04-09 22:39:25.996,FORWARD,24
118.0,13180.46607738329,1724.6829539159482,-60952.24600461078,-58029.30838219028,-34895.49874013648,-32245.118289603986,-20528.892639743404,-21611.365271969473,0.0,0.0,0.0,193.0,1.0,155.0,0.0,2.0,3.0,249.0,411.0,2.0,1017.0,1744252765.9963124,0.0,2025-04-09 22:39:25.996,FORWARD,24
119.0,13106.92883812533,1703.1358722610323,-61000.21284821187,-58103.80674645981,-34930.94860684259,-32283.7197522783,-20539.442663126312,-21661.679048738366,0.0,0.0,0.0,193.0,1.0,155.0,0.0,2.0,3.0,252.0,411.0,2.0,1020.0,1744252765.9963207,0.0,2025-04-09 22:39:25.996,FORWARD,24
120.0,13144.03273392114,1684.7403865743145,-60996.43540339892,-58045.446341687006,-34975.13800563073,-32333.29592148017,-20388.07664967497,-21693.999671220743,0.0,0.0,0.0,193.0,1.0,154.0,0.0,2.0,3.0,249.0,410.0,2.0,1017.0,1744252765.9963295,0.0,2025-04-09 22:39:25.996,FORWARD,24
121.0,13220.386292980469,1697.9279158029458,-61009.08649076063,-58103.85144994873,-34962.7551392025,-32305.266833933216,-20572.925576320362,-21668.026944163674,0.0,0.0,0.0,193.0,1.0,155.0,0.0,2.0,3.0,252.0,411.0,2.0,1020.0,1744252765.9963381,0.0,2025-04-09 22:39:25.996,FORWARD,24
122.0,13179.013213993694,1716.301049745208,-60961.45492332637,-58042.60767014119,-34900.997269272484,-32245.364158792992,-20604.977977869272,-21612.125231280952,0.0,0.0,0.0,193.0,1.0,154.0,0.0,2.0,3.0,250.0,410.0,2.0,1018.0,1744252765.9963467,0.0,2025-04-09 22:39:25.996,FORWARD,24
123.0,13109.11930908195,1698.9113925589793,-61009.600580883096,-58100.3645778137,-34933.63081617723,-32279.24940338724,-20502.025842908126,-21652.38072304496,0.0,0.0,0.0,193.0,1.0,155.0,0.0,2.0,3.0,251.0,411.0,2.0,1019.0,1744252765.9963555,0.0,2025-04-09 22:39:25.996,FORWARD,24
124.0,13107.509983481168,1667.5071915992728,-61018.67538913195,-58073.564836211786,-34987.27500286997,-32332.267741235228,-20462.820883133518,-21698.090040456063,0.0,0.0,0.0,193.0,1.0,154.0,0.0,2.0,3.0,250.0,410.0,2.0,1018.0,1744252765.996364,0.0,2025-04-09 22:39:25.996,FORWARD,24
125.0,13223.940220348863,1700.3642559485743,-61012.14867975101,-58086.17122008458,-34981.86588071178,-32317.53794163918,-20496.19203760529,-21686.936519972864,0.0,0.0,0.0,193.0,1.0,154.0,0.0,2.0,3.0,250.0,410.0,2.0,1018.0,1744252765.9963772,0.0,2025-04-09 22:39:25.996,FORWARD,24
126.0,13193.117164744994,1718.8267968686578,-60954.25766161176,-58047.56975741026,-34899.85733030526,-32236.66933019988,-20681.465647395333,-21611.61114115848,0.0,0.0,0.0,193.0,1.0,154.0,0.0,2.0,3.0,250.0,410.0,2.0,1018.0,1744252765.996386,0.0,2025-04-09 22:39:25.996,FORWARD,24
127.0,13133.013323904674,1724.235919026842,-60985.1924759379,-58068.91567336508,-34919.01277530346,-32250.14743210643,-20471.135732070892,-21612.28169349214,0.0,0.0,0.0,193.0,1.0,155.0,0.0,2.0,3.0,252.0,411.0,2.0,1020.0,1744252765.9963944,0.0,2025-04-09 22:39:25.996,FORWARD,24
128.0,13103.441965990301,1686.0814912416329,-60997.93297027743,-58070.30148152131,-34958.73182520054,-32295.521473350702,-20495.54383701609,-21658.169824858884,0.0,0.0,0.0,193.0,1.0,154.0,0.0,2.0,3.0,250.0,410.0,2.0,1018.0,1744252765.9964032,0.0,2025-04-09 22:39:25.996,FORWARD,24
129.0,13221.481528458778,1707.3603519630853,-61001.66571160147,-58062.34426049522,-34981.798825478414,-32320.287206207184,-20381.996975183127,-21693.06089795362,0.0,0.0,0.0,193.0,1.0,155.0,0.0,2.0,3.0,252.0,411.0,2.0,1020.0,1744252765.996412,0.0,2025-04-09 22:39:25.996,FORWARD,24
130.0,13210.529173675677,1732.371954008574,-60945.62988825201,-58054.43174295804,-34890.69311507858,-32227.23689403974,-20716.11085130106,-21617.020263316663,0.0,0.0,0.0,193.0,1.0,154.0,0.0,2.0,3.0,249.0,410.0,2.0,1017.0,1744252765.9964206,0.0,2025-04-09 22:39:25.996,FORWARD,24
131.0,13144.07743741005,1720.950212591912,-60978.62106306804,-58061.56194943929,-34914.81064734586,-32256.22710659827,-20443.844252090963,-21634.007589102697,0.0,0.0,0.0,193.0,1.0,154.0,0.0,2.0,3.0,251.0,410.0,2.0,1019.0,1744252765.996429,0.0,2025-04-09 22:39:25.996,FORWARD,24
132.0,13087.214599515748,1676.6714068259487,-61001.151621478995,-58093.189667843544,-34950.37227277426,-32297.264909418216,-20540.068511971058,-21678.979298946775,0.0,0.0,0.0,193.0,1.0,153.0,0.0,2.0,3.0,250.0,409.0,2.0,1018.0,1744252766.4653964,0.0,2025-04-09 22:39:26.465,FORWARD,24
133.0,13196.22405722428,1688.8084040651804,-61008.66180761598,-58058.29859474881,-34996.93095647466,-32338.86150584954,-20340.623896196354,-21713.691558085866,0.0,0.0,0.0,193.0,1.0,154.0,0.0,2.0,3.0,251.0,410.0,2.0,1019.0,1744252766.4654317,0.0,2025-04-09 22:39:26.465,FORWARD,24
134.0,13211.914981831907,1715.2505177558087,-60964.360650105555,-58083.39960377212,-34910.63087113272,-32242.10080410252,-20747.380941794032,-21627.771452399666,0.0,0.0,0.0,193.0,1.0,154.0,0.0,2.0,3.0,250.0,410.0,2.0,1018.0,1744252766.4654512,0.0,2025-04-09 22:39:26.465,FORWARD,24
135.0,13166.540940587634,1731.3884772525403,-60957.99040293579,-58038.025562527844,-34902.1372082397,-32242.6595977139,-20462.06092382204,-21623.94930409781,0.0,0.0,0.0,193.0,1.0,154.0,0.0,2.0,3.0,251.0,410.0,2.0,1019.0,1744252766.4654715,0.0,2025-04-09 22:39:26.465,FORWARD,24
136.0,13093.629550174423,1688.2496104537977,-60998.22354295535,-58099.87283943568,-34945.2984267829,-32282.132778421972,-20562.196738981813,-21668.80925521961,0.0,0.0,0.0,193.0,1.0,155.0,0.0,2.0,3.0,252.0,411.0,2.0,1020.0,1744252766.465489,0.0,2025-04-09 22:39:26.465,FORWARD,24
137.0,13192.021929266684,1693.0552355116888,-60992.79206905271,-58037.84674857221,-34985.28569761344,-32328.02090978872,-20320.44027095321,-21695.832514266076,0.0,0.0,0.0,193.0,1.0,154.0,0.0,2.0,3.0,250.0,410.0,2.0,1018.0,1744252766.4655068,0.0,2025-04-09 22:39:26.465,FORWARD,24
138.0,13236.077217588094,1718.916203846479,-60965.05355418367,-58086.752365440414,-34913.44719093409,-32246.504097760215,-20704.57735116212,-21628.821984389066,0.0,0.0,0.0,193.0,1.0,154.0,0.0,2.0,3.0,249.0,410.0,2.0,1017.0,1744252766.4655268,0.0,2025-04-09 22:39:26.465,FORWARD,24
