Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,Accel Channel 0,Accel Channel 1,Accel Channel 2,Not Used,Digital Channel 0 (D11),Digital Channel 1 (D12),Digital Channel 2 (D13),Digital Channel 3 (D17),Not Used,Digital Channel 4 (D18),Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Marker Channel,Timestamp (Formatted),Stimulus_Direction,Stimulus_Number
138.0,14487.909017552021,2308.242298155105,-62670.78222880152,-60166.917463173566,-35943.549685901366,-33444.73641452032,-20892.823742964716,-22110.546780889843,0.0,0.0,0.0,193.0,1.0,154.0,0.0,45.0,3.0,249.0,410.0,45.0,1017.0,1744252716.0552435,0.0,2025-04-09 22:38:36.055,RIGHT,17
139.0,14585.474382099437,2330.370525165859,-62663.92024325374,-60214.0125887409,-35911.13965644117,-33409.5324170032,-21112.295521771375,-22097.023975494383,0.0,0.0,0.0,193.0,1.0,154.0,0.0,44.0,3.0,252.0,410.0,44.0,1020.0,1744252716.0552523,0.0,2025-04-09 22:38:36.055,RIGHT,17
140.0,14534.288887296783,2341.5463973935125,-62615.46166127463,-60149.86308215417,-35849.69471093353,-33355.508250654726,-21193.030022743944,-22037.255410820893,0.0,0.0,0.0,193.0,1.0,154.0,0.0,45.0,3.0,250.0,410.0,45.0,1018.0,1744252716.0552611,0.0,2025-04-09 22:38:36.055,RIGHT,17
141.0,14447.407656599005,2317.7864930375213,-62674.64908059229,-60218.997027754434,-35891.78304574288,-33398.9823936203,-21042.714541282003,-22076.929757229063,0.0,0.0,0.0,193.0,1.0,154.0,0.0,45.0,3.0,250.0,410.0,45.0,1018.0,1744252716.0552702,0.0,2025-04-09 22:38:36.055,RIGHT,17
142.0,14447.29589787673,2283.633027509812,-62683.67918535223,-60193.11370767519,-35945.56134290234,-33452.78304252423,-20983.013031841878,-22126.3718159642,0.0,0.0,0.0,193.0,1.0,155.0,0.0,44.0,3.0,251.0,411.0,44.0,1019.0,1744252716.0552793,0.0,2025-04-09 22:38:36.055,RIGHT,17
143.0,14558.87580619762,2304.7777777645324,-62686.62961562033,-60220.762815566406,-35943.750851601464,-33445.541077320704,-20995.86528490368,-22128.13760377617,0.0,0.0,0.0,193.0,1.0,154.0,0.0,44.0,3.0,250.0,410.0,44.0,1018.0,1744252716.0552928,0.0,2025-04-09 22:38:36.055,RIGHT,17
144.0,14528.768006416323,2328.26946118706,-62619.99906539906,-60167.52096027386,-35849.69471093353,-33352.53546864217,-21272.043439393456,-22029.655817706087,0.0,0.0,0.0,193.0,1.0,155.0,0.0,45.0,3.0,252.0,411.0,45.0,1020.0,1744252716.0553017,0.0,2025-04-09 22:38:36.055,RIGHT,17
145.0,14460.19285442744,2328.627089098345,-62655.15835942726,-60196.488821087936,-35870.772405954885,-33375.31189624213,-21003.978968140957,-22045.100873124706,0.0,0.0,0.0,193.0,1.0,154.0,0.0,45.0,3.0,249.0,410.0,45.0,1017.0,1744252716.0553102,0.0,2025-04-09 22:38:36.055,RIGHT,17
146.0,14423.133662120541,2277.4862977846024,-62680.5946446174,-60207.73174854896,-35928.84223804978,-33432.37589983653,-21034.31028536681,-22102.61191160821,0.0,0.0,0.0,193.0,1.0,155.0,0.0,45.0,3.0,252.0,411.0,45.0,1020.0,1744252716.0553193,0.0,2025-04-09 22:38:36.055,RIGHT,17
147.0,14551.007992149353,2301.4697195851472,-62686.67431910925,-60205.787146781346,-35953.92089532863,-33449.542039578206,-20880.70909746994,-22122.61672289571,0.0,0.0,0.0,193.0,1.0,154.0,0.0,45.0,3.0,249.0,410.0,45.0,1017.0,1744252716.055328,0.0,2025-04-09 22:38:36.055,RIGHT,17
